cds_code,county,district,school,school_type,sector_type,charter,status,details_url,email,administrator,cds code,cds coordinator contact for data updates,charter funding type,charter number,chief business official,educational program type,fax number,federal charter district id,high grade,last updated,low grade,magnet,mailing address,multilingual instruction,nces_federal school id,open date,phone number,public school,school address,school type,statistical info,virtual instruction,web address,year round
36750510139188,San Bernardino,Lucerne Valley Unified,Granite Mountain Charter,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36750510139188,brook@granitemountainschool.com,Brook MacMillan Principal (909) 906-3593 brook@granitemountainschool.com,36 75051 0139188,Melissa Cook-Rodriguez (760) 248-6108 Ext. 4131 Request Data Update(s),Directly funded,2033,Ana Mejia Assistant Principal (909) 906-3593 ana@granitemountainschool.com,Traditional,Information Not Available,0602516,12,"May 23, 2025",K,No,"8560 Aliento Rd. Lucerne Valley, CA 92356",No,14425,"July 1, 2019",(909) 906-3593,Yes,"8560 Aliento Rd. Lucerne Valley, CA 92356-8133 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Primarily Virtual,http://granitemountainschool.com/ Link opens new browser tab,No
36750510115089,San Bernardino,Lucerne Valley Unified,Sky Mountain Charter,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36750510115089,jodi.jones@ieminc.org,"Karen Amesse Executive Director, Academics (800) 979-4436 kamesse@ieminc.org",36 75051 0115089,Melissa Cook-Rodriguez (760) 248-6108 Ext. 4131 Request Data Update(s),Directly funded,0905,Jodi Jones Chief Executive Officer (800) 979-4436 jodi.jones@ieminc.org,Traditional,(530) 295-3583,0601743,12,"May 23, 2025",K,No,"4535 Missouri Flat Rd., Ste. 1A Placerville, CA 95667-5729",No,11860,"September 4, 2007",(800) 976-4436,Yes,"4535 Missouri Flat Rd., Ste. 1A Placerville, CA 95667-5729 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Not Virtual,www.skymountaincs.org Link opens new browser tab,No
36750510138107,San Bernardino,Lucerne Valley Unified,Southern California Flex Academy,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36750510138107,mromaine@scfa.org,Michelle Romaine Chief Executive Officer (909) 789-0761 mromaine@scfa.org,36 75051 0138107,Melissa Cook-Rodriguez (760) 248-6108 Ext. 4131 Request Data Update(s),Directly funded,1975,Michelle Romaine Chief Executive Officer (909) 789-0761 mromaine@scfa.org,Traditional,Information Not Available,0601956,12,"May 23, 2025",K,No,"8560 Aliento Rd. Lucerne Valley, CA 92356-8133",No,14359,"July 1, 2018",(818) 396-8818,Yes,"8560 Aliento Rd. Lucerne Valley, CA 92356-8133 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Exclusively Virtual,http://scfa.org/ Link opens new browser tab,Yes
36678270137174,San Bernardino,Oro Grande,Mojave River Academy - Gold Canyon,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678270137174,khemsley@mojaveriver.net,Kari Hemsley Director (760) 245-3222 khemsley@mojaveriver.net,36 67827 0137174,Derrick Delton (760) 243-5884 Request Data Update(s),Directly funded,1937,Mark Andreasen Assistant Superintendent Business Services (760) 243-5884 Ext. 459 mandreasen@orogrande.org,Traditional,(760) 859-3010,0601601,12,"May 23, 2025",K,No,"PO Box 454 Oro Grande, CA 92368",No,14270,"August 21, 2018",(760) 245-3222,Yes,"8922 Beech Ave. Fontana, CA 92335-8200 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Not Virtual,www.mojaveriver.net Link opens new browser tab,No
36678270137232,San Bernardino,Oro Grande,Mojave River Academy - Marble City,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678270137232,khemsley@mojaveriver.net,Kari Hemsley Director (760) 245-3222 khemsley@mojaveriver.net,36 67827 0137232,Derrick Delton (760) 243-5884 Request Data Update(s),Directly funded,1943,Mark Andreasen Assistant Superintendent Business Services (760) 243-5884 Ext. 459 mandreasen@orogrande.org,Traditional,(760) 859-3010,0601751,12,"May 23, 2025",K,No,"PO Box 454 Oro Grande, CA 92368",No,14291,"August 21, 2018",(760) 245-3222,Yes,"9723 Sierra Vista Rd. Phelan, CA 92371-8271 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Not Virtual,www.mojaveriver.net Link opens new browser tab,No
36678270137182,San Bernardino,Oro Grande,Mojave River Academy - National Trails,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678270137182,khemsley@mojaveriver.net,Kari Hemsley Director (760) 245-3222 khemsley@mojaveriver.net,36 67827 0137182,Derrick Delton (760) 243-5884 Request Data Update(s),Directly funded,1938,Mark Andreasen Assistant Superintendent Business Services (760) 243-5884 Ext. 459 mandreasen@orogrande.org,Traditional,(760) 859-3010,0601935,12,"May 23, 2025",K,No,"PO Box 454 Oro Grande, CA 92368",No,14219,"August 21, 2018",(760) 245-3222,Yes,"851 South Mt. Vernon Colton, CA 92324-3923 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Not Virtual,www.mojave.net Link opens new browser tab,No
36678270137190,San Bernardino,Oro Grande,Mojave River Academy - Oro Grande,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678270137190,khemsley@mojaveriver.net,Kari Hemsley Director (760) 245-3222 khemsley@mojaveriver.net,36 67827 0137190,Derrick Delton (760) 243-5884 Request Data Update(s),Directly funded,1939,William Flynn Assistant Superintendent Business Services (760) 243-5884 Ext. 189 bflynn@orogrande.org,Traditional,(760) 859-3010,0602209,12,"May 23, 2025",K,No,"PO Box 454 Oro Grande, CA 92368",No,14262,"August 21, 2018",(760) 245-3222,Yes,"12384 Palmdale Rd. Victorville, CA 92392-8506 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Not Virtual,www.mojaveriver.net Link opens new browser tab,No
36678270137216,San Bernardino,Oro Grande,Mojave River Academy - Rockview Park,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678270137216,khemsley@mojaveriver.net,Kari Hemsley Director (760) 245-3222 khemsley@mojaveriver.net,36 67827 0137216,Derrick Delton (760) 243-5884 Request Data Update(s),Directly funded,1941,Mark Andreasen Assistant Superintendent Business Services (760) 243-5884 Ext. 459 mandreasen@orogrande.org,Traditional,(760) 859-3010,0602427,12,"May 23, 2025",K,No,"PO Box 454 Oro Grande, CA 92368",No,14316,"August 21, 2018",(760) 245-3222,Yes,"14466 Main St. Hesperia, CA 92345-4664 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Not Virtual,www.mojaveriver.net Link opens new browser tab,No
36678270137208,San Bernardino,Oro Grande,Mojave River Academy - Route 66,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678270137208,khemsley@mojaveriver.net,Kari Hemsley Director (760) 245-3222 khemsley@mojaveriver.net,36 67827 0137208,Derrick Delton (760) 243-5884 Request Data Update(s),Directly funded,1940,Mark Andreasen` Assistant Superintendent Business Services (760) 243-5884 Ext. 459 mandreasen@orogrande.org,Traditional,(760) 859-3010,0601487,12,"May 23, 2025",K,No,"PO Box 454 Oro Grande, CA 92368",No,14233,"August 21, 2018",(760) 245-3222,Yes,"14554 Seventh St. Victorville, CA 92395-3965 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Not Virtual,www.mojaveriver.net Link opens new browser tab,No
36678270137224,San Bernardino,Oro Grande,Mojave River Academy - Silver Mountain,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678270137224,khemsley@mojaveriver.net,Kari Hemsley Director (760) 245-3222 khemsley@mojaveriver.net,36 67827 0137224,Derrick Delton (760) 243-5884 Request Data Update(s),Directly funded,1942,Mark Andreasen Assistant Superintendent Educational Services (760) 243-5884 Ext. 459 mandreasen@orogrande.org,Traditional,(760) 859-3010,0601577,12,"May 23, 2025",K,No,"PO Box 454 Oro Grance, CA 92368",No,14245,"August 21, 2018",(760) 245-3222,Yes,"2151 West Main St. Barstow, CA 92311-3711 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Not Virtual,www.mojaveriver.net Link opens new browser tab,No
36678270113928,San Bernardino,Oro Grande,Riverside Preparatory,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678270113928,mandreasen@orogrande.org,Mark Andreasen Director (760) 243-5884 Ext. 459 mandreasen@orogrande.org,36 67827 0113928,Derrick Delton (760) 243-5884 Request Data Update(s),Directly funded,0855,Mark Andreasen Assistant Superintendent Business Services (760) 243-5884 Ext. 459 mandreasen@orogrande.org,Traditional,(760) 843-3766,0602566,12,"May 23, 2025",K,No,"PO Box 386 Oro Grande, CA 92368",No,11863,"August 6, 2007",(760) 243-5884,Yes,"19121 Third St. Oro Grande, CA 92368 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Not Virtual,www.riversideprep.net Link opens new browser tab,No
36678433630928,San Bernardino,Redlands Unified,Grove,High Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678433630928,bhauso@thegroveschool.org,Dr. Michelle Sweezey Head of School (909) 798-7831 michelle.sweezey@thegroveschool.org,36 67843 3630928,Devlinn Clinton (909) 307-5300 Ext. 20315 Request Data Update(s),Directly funded,0180,Michelle Sweezey Head of School (909) 798-7831 Ext. 100 michelle.sweezey@thegrovescshool.org,Traditional,(909) 307-6464,0602201,12,"May 23, 2025",7,No,"200 Nevada St. Redlands, CA 92373-5385",No,08292,"September 1, 1999",(909) 798-7831,Yes,"200 Nevada St. Redlands, CA 92373-5385 Google Map Link opens new browser tab",High Schools (Public),Link to School Profile,Not Virtual,www.thegroveschool.org Link opens new browser tab,No
36678760107730,San Bernardino,San Bernardino City Unified,ASA Charter,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678760107730,susanl@asacharterschool.com,Susan Lucey Principal (909) 475-3322 susanl@asacharterschool.com,36 67876 0107730,Cecil Wright (909) 386-2550 Request Data Update(s),Directly funded,0677,Beverly Betts Financial Officer (909) 475-3322 beverlyb@asacharterschool.com,Traditional,(909) 475-3320,0601711,12,"May 23, 2025",K,No,"3512 North E St. San Bernardino, CA 92405",No,11105,"September 27, 2004",(909) 475-3322,Yes,"3512 North E St. San Bernardino, CA 92405 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Primarily Classroom,www.asacharterschool.com Link opens new browser tab,No
36678760133892,San Bernardino,San Bernardino City Unified,Ballington Academy for the Arts and Sciences - San Bernardino,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678760133892,dmulz@voa-swcal.org,Doreen Mulz Division Director (619) 228-2054 dmulz@voa-swcal.org,36 67876 0133892,Cecil Wright (909) 386-2550 Request Data Update(s),Directly funded,1795,Marie McKenzie COO (619) 228-2057 mmckenzie@voa-swcal.org,Traditional,(619) 282-1300,0601919,5,"May 23, 2025",K,No,"3530 Camino Del Rio North San Diego, CA 92108",No,13983,"August 22, 2016",(619) 228-2054,Yes,"799 East Rialto Ave. San Bernardino, CA 92408-1225 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,www.ballingtonacademy.org Link opens new browser tab,No
36678760136952,San Bernardino,San Bernardino City Unified,Entrepreneur High,High Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678760136952,a.lucero@realjourney.org,Alex Lucero CEO (909) 888-8458 a.lucero@realjourney.org,36 67876 0136952,Cecil Wright (909) 386-2550 Request Data Update(s),Directly funded,1922,Alan Darby Chief Financial Advisor (909) 888-8458 a.darby@realjourney.org,Traditional,(909) 963-0968,0602326,12,"May 23, 2025",9,No,"3333 Concours St., Bldg. 9 Ontario, CA 91764",No,14321,"August 6, 2018",(909) 888-8458,Yes,"26655 Highland Ave. Highland, CA 92346-2111 Google Map Link opens new browser tab",High Schools (Public),Link to School Profile,Not Virtual,www.ehschool.org Link opens new browser tab,Yes
36678760122317,San Bernardino,San Bernardino City Unified,Hardy Brown College Prep,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678760122317,bbensen@fortuneschool.us,Bonnie Bensen Chief Financial Officer (916) 924-8633 bbensen@fortuneschool.us,36 67876 0122317,Cecil Wright (909) 386-2550 Request Data Update(s),Directly funded,1155,Bonnie Bensen Chief Financial Officer (916) 924-8633 Ext. 109 bbensen@fortuneschool.us,Traditional,(909) 889-5002,0602423,8,"May 23, 2025",K,No,"2890 Gateway Oaks Dr., Ste. 100 Sacramento, CA 95833-4327",No,12796,"August 18, 2010",(909) 884-1410,Yes,"655 West 2nd St. San Bernardino, CA 92410-3210 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,www.fortuneschool.us Link opens new browser tab,No
36678760121343,San Bernardino,San Bernardino City Unified,iEmpire Academy,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678760121343,info@realjourney.org,Alex Lucero Administrator (909) 888-8458 Ext. 2004 a.lucero@realjourney.org,36 67876 0121343,Cecil Wright (909) 386-2550 Request Data Update(s),Directly funded,1153,Alan Darby Chief Financial Advisor (909) 888-8458 a.darby@realjourney.org,Traditional,(909) 888-8470,0602464,5,"May 23, 2025",K,No,"3333 Concours St., Bldg. 9 Ontario, CA 91764",No,12557,"September 7, 2010",(909) 888-8390,Yes,"2050 East Pacific St. San Bernardino, CA 92404-6179 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,www.realjourney.org Link opens new browser tab,Yes
36678760120006,San Bernardino,San Bernardino City Unified,New Vision Middle,Intermediate/Middle Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678760120006,a.lucero@realjourney.org,Alex Lucero Administrator (909) 888-8458 Ext. 2004 a.lucero@realjourney.org,36 67876 0120006,Cecil Wright (909) 386-2550 Request Data Update(s),Directly funded,1089,Alan Darby Chief Financial Advisor (909) 888-8458 a.darby@realjourney.org,Traditional,(909) 888-8470,0601709,8,"May 23, 2025",6,No,"3333 Concours St., Bldg. 9 Ontario, CA 91764",No,12466,"September 1, 2009",(909) 888-8390,Yes,"26655 Highland Ave. Highland, CA 92346-2111 Google Map Link opens new browser tab",Intermediate/Middle Schools (Public),Link to School Profile,Not Virtual,www.realjourney.org Link opens new browser tab,Yes
36678760120568,San Bernardino,San Bernardino City Unified,Options for Youth-San Bernardino,High Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678760120568,ofysbleadership@ofy.org,Ileana Kiriakos Superintendent (909) 531-3015 ileana@ofy.org,36 67876 0120568,Cecil Wright (909) 386-2550 Request Data Update(s),Directly funded,1132,Andy Tsai Assistant Superintendent of Business Operations (626) 590-8573 andy@ofy.org,Traditional,(909) 381-6230,0601870,12,"July 11, 2025",7,No,"16023 Arrow Highway Ste. C Irwindale, CA 91706",No,12457,"September 25, 2009",(909) 381-6260,Yes,"985 South E St. #A San Bernardino, CA 92408 Google Map Link opens new browser tab",High Schools (Public),Link to School Profile,Primarily Classroom,www.ofy.org Link opens new browser tab,Yes
36678763630993,San Bernardino,San Bernardino City Unified,Provisional Accelerated Learning Academy,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678763630993,info@palcenter.org,Dwaine Radden Executive Director (909) 887-7002 Ext. 101 dradden@palcenter.org,36 67876 3630993,Cecil Wright (909) 386-2550 Request Data Update(s),Directly funded,0335,Dwaine Radden Executive Director (909) 887-7002 Ext. 101 dradden@palcenter.org,Traditional,(909) 887-8942,0601641,12,"May 23, 2025",6,No,"PO Box 7100 San Bernardino, CA 92411",No,10364,"November 1, 2000",(909) 887-7002,Yes,"2450 Blake St. San Bernardino, CA 92407-6104 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Not Virtual,http://palcharteracademy.org Link opens new browser tab,No
36678760109850,San Bernardino,San Bernardino City Unified,Public Safety Academy,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678760109850,jstickel@psasb.us,Jennifer Stickel Principal (909) 382-2211 jstickel@psasb.us,36 67876 0109850,Cecil Wright (909) 386-2550 Request Data Update(s),Directly funded,0731,Dennis Nguyen CSMC School Business Manager (951) 694-3050 Ext. 226 dnguyen@csmci.com,Traditional,(909) 382-2202,0602115,12,"May 23, 2025",6,No,"1482 East Enterprise Dr. San Bernardino, CA 92408-0161",No,11108,"August 30, 2005",(909) 382-2211,Yes,"1482 East Enterprise Dr. San Bernardino, CA 92408-0161 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Not Virtual,www.psasb.us Link opens new browser tab,No
36678760137935,San Bernardino,San Bernardino City Unified,Savant Preparatory Academy of Business,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=36678760137935,info@savantprepacademy.com,Eva Tillman Administrator (909) 677-0213 etillman@savantprepacademy.com,36 67876 0137935,Cecil Wright (909) 386-2550 Request Data Update(s),Directly funded,1971,Jeannette Balcazar Chief Financial Officer (909) 677-0213 jbalcazar@savantprepacademy.com,Traditional,Information Not Available,0602301,6,"May 23, 2025",K,No,"PO Box 90243 San Bernardino, CA 92427",No,14293,"August 6, 2018",(909) 677-0213,Yes,"24424 East Monterey Ave. San Bernardino, CA 92410-4942 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,http://savantprepacademy.com/ Link opens new browser tab,No
